row_id,Date,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A
7781,2026-01-09,getafe,sociedad,3.56,3.00,2.46
7782,2026-01-10,girona,osasuna,2.42,3.25,3.25
7785,2026-01-10,real oviedo,betis,4.40,3.50,1.94
7787,2026-01-10,valencia,elche,2.26,3.20,3.66
7788,2026-01-10,villarreal,alaves,1.48,4.54,7.50
7783,2026-01-11,levante,espanol,3.20,3.31,2.41
7784,2026-01-11,vallecano,mallorca,1.93,3.30,4.80
7786,2026-01-12,sevilla,celta,2.65,3.39,2.88

