row_id,Date,HomeTeam_norm,AwayTeam_norm,B365H,B365D,B365A
7741,2025-12-02,barcelona,ath madrid,1.72,4.33,4.10
7740,2025-12-03,ath bilbao,real madrid,4.10,3.90,1.80
